Subject,Channel,Band,Correlation,P_Value
2,C4,Alpha,-0.07601098274704482,0.20641866988954824
2,T8,Alpha,-0.013903907576764456,0.8174771074641343
2,FC6,Alpha,0.050381015348686733,0.4027240996873507
2,FC2,Alpha,-0.058513803221758615,0.3310220371813165
2,F4,Alpha,0.004157081635753174,0.9449893035255278
2,F8,Alpha,0.1131520620830209,0.05954107220293023
2,Fp2,Alpha,-0.01365857446318063,0.8206427068616954
2,AF7,Alpha,-0.12714770645544535,0.034087800146003516
2,AFz,Alpha,-0.015842946883371883,0.7925652162271137
2,F1,Alpha,-0.06664884780322128,0.26808508179084345
2,F5,Alpha,-0.12830582279031116,0.0324767513573393
2,FT7,Alpha,-0.08169790759826359,0.17436522120736508
2,FC3,Alpha,-0.07003172922418849,0.24449268652861572
2,C1,Alpha,-0.03530337480220156,0.5577710519044694
2,C5,Alpha,0.0110547044387304,0.8544105256126229
2,TP7,Alpha,0.12769998865399865,0.033311242218092896
2,P1,Alpha,-0.025050442074000354,0.6775141498322116
2,P5,Alpha,0.1123115216921538,0.06147122107447465
2,PO7,Alpha,0.11257648970520848,0.06085728548186252
2,PO3,Alpha,0.12293243940479145,0.04053715923842383
2,POz,Alpha,0.05139885079595694,0.3932750208831396
2,PO4,Alpha,-0.02345351592196706,0.6970247521294319
2,PO8,Alpha,0.12318410496347472,0.040125127472358746
2,P6,Alpha,-0.002481628265932672,0.9671439143792567
2,P2,Alpha,-0.15345602545834452,0.010398475773775423
2,CPz,Alpha,-0.1736636588323617,0.003677135519807687
2,TP8,Alpha,-0.033335591824647716,0.5799451165277327
2,C6,Alpha,-0.043069968341830106,0.47447546828816467
2,C2,Alpha,-0.021568952358279474,0.7203077049149985
2,FC4,Alpha,0.02113317279508731,0.7257294324296439
2,FT8,Alpha,-0.021513761583234793,0.7209935914428623
2,F6,Alpha,0.11370979176513643,0.05828815767831328
2,AF8,Alpha,0.01938725829767258,0.7475860566258312
2,F2,Alpha,0.00459058784016257,0.9392632240508854
3,Fp1,Theta,0.14317149201004842,0.013681925701090746
3,Fz,Theta,-0.09726786996688885,0.09485175074879588
3,F3,Theta,-0.0719646669640242,0.21702060140065993
3,F7,Theta,0.021815494248304836,0.7085647590027931
3,FC5,Theta,-0.020530702741280715,0.7250136930807807
3,FC1,Theta,-0.09840804760406471,0.09102476174431726
3,C3,Theta,0.009554143517555552,0.8699799692584701
3,T7,Theta,0.027954581504242376,0.6319333346625483
3,CP5,Theta,-0.06426091346444318,0.2704408002133811
3,CP1,Theta,-0.062261517849530365,0.28565972386425764
3,Pz,Theta,0.372955517938498,3.3530973649806386e-11
3,P3,Theta,-0.028038517883775513,0.6309100974807251
3,P7,Theta,-0.039035465660217004,0.5034923259093909
3,O1,Theta,0.021797712487273867,0.7087915157549983
3,Oz,Theta,0.020923200639057813,0.7199748000377835
3,O2,Theta,-0.052278839516300586,0.37012112934657904
3,P4,Theta,0.08651251502309035,0.13756897037892812
3,P8,Theta,-0.09546623339940513,0.10115920675844436
3,CP6,Theta,-0.03591430108903741,0.5382396452435116
3,CP2,Theta,-0.05884813859917436,0.3129494701015044
3,Cz,Theta,-0.18553153241116993,0.0013441552413905617
3,C4,Theta,0.041790097215410216,0.47383402066195934
3,T8,Theta,-0.09829104363001574,0.09141170487521336
3,FC6,Theta,-0.03143364878995478,0.5901285054701623
3,FC2,Theta,-0.04001453856693913,0.4928405212255297
3,F4,Theta,-0.053692264523151303,0.3573051513897484
3,F8,Theta,-0.06948945443957862,0.2332908410416014
3,Fp2,Theta,0.03973144830251866,0.4959079956448036
3,AF7,Theta,0.140330069237946,0.015688553350393243
3,AFz,Theta,0.02292281847690273,0.6944952736422612
3,F1,Theta,-0.018181376473869384,0.7554156459672899
3,F5,Theta,0.0810689546392603,0.16417925538070757
3,FT7,Theta,0.04449814056209153,0.44563425499403875
3,FC3,Theta,-0.1441953490115274,0.013016225567364191
3,C1,Theta,0.000735809356578465,0.9899423089169271
3,C5,Theta,0.04556505137141116,0.434790992043919
3,TP7,Theta,0.028097197695177704,0.6301951714444072
3,P1,Theta,0.056185260920287014,0.33538753206736693
3,P5,Theta,-0.032481939117817105,0.5777852071078171
3,PO7,Theta,-0.01947564933387002,0.7386167884220183
3,PO3,Theta,0.010348393391737895,0.8592791018290972
3,POz,Theta,0.22372926159552708,0.0001035067888802616
3,PO4,Theta,-0.05394855273147669,0.35501143631130505
3,PO8,Theta,-0.14044434666239955,0.015603132203677454
3,P6,Theta,-0.06641641085369088,0.25466377641638027
3,P2,Theta,0.23221551993109105,5.493924106932237e-05
3,CPz,Theta,0.016975773075969834,0.7711680089593091
3,TP8,Theta,-0.04777199395315213,0.41284889827367055
3,C6,Theta,-0.01650194841703134,0.7773851760148092
3,C2,Theta,-0.09969971457593652,0.0868396129700457
3,FC4,Theta,0.1265197338174408,0.029535066854304657
3,FT8,Theta,0.03415425032589362,0.5583484149115869
3,F6,Theta,-0.07217592258537146,0.21567054933246232
3,AF8,Theta,-0.008386113652171264,0.8857593225641892
3,F2,Theta,-0.05933464066098456,0.30895887534409017
3,Fp1,Alpha,0.14508396267719526,0.012461736587448514
3,Fz,Alpha,0.10331058514748565,0.07595515049676625
